new.id,Reference,Title,Original.appellation,Original.function,Our.function,Our.definition,Lindeman.yes.OR.no,Data.source,Data.period,general.period,Location,Latitude,Longtitude,Ecosystem,Species.number,Group.number,Information.records,Taxon.record,new.taxon.1,new.taxon.2,from_to,predator.TL,long.FCL,short.FCL,is.chain,too.omni,FC.label,Energy.path,Interaction.type,Scenario,Parse.from,orig.value,orig.interv,trans,X0_1,X1_2,X2_3,X3_4,X4_5,X5_6,X6_7,X7_8,X8_9,X9_10,geom_mean,prey_pred,trans.label,Data.form,n,SD/SE/median/interval,SD,data.LABEL,Factor,Effect.size,control...experiment,Nutrient,DOC,Light,Salinity,Temperature,Environ.other,Succession.phase,PP..primary.or.detritus.,Depth,Eco.area,Invasion,micro_loop,Time_Average,Element,FCL,taxonomy,Environmental stress,Horizontal,Vertical
88,"Brylinsky and Mann_1973
[Lacroix_1999]",An analysis of factors governing productivity in lakes and reservoirs,efficiencies of secondary producers,SP / GPP (benthos),production 2 / production 1,production n+1 / production n,YES,ReferenceCalculation,before 1972,NA,NA,NA,NA,lake / reservoir,NA,NA,many lakes AND/OR reservoires,PP_herbivorous benthos,benthos,invertebrate,1_2,2,NA,NA,unknown,unknown,d,grazing + detritus,herbivore + detritivore,3,Fig 11,0.015192052,,0.015192052,NA,0.015192052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
88,"Brylinsky and Mann_1973
[Lacroix_1999]",An analysis of factors governing productivity in lakes and reservoirs,efficiencies of secondary producers,SP / GPP (benthos),production 2 / production 1,production n+1 / production n,YES,ReferenceCalculation,before 1972,NA,NA,NA,NA,lake / reservoir,NA,NA,many lakes AND/OR reservoires,PP_herbivorous benthos,benthos,invertebrate,1_2,2,NA,NA,unknown,unknown,d,grazing + detritus,herbivore + detritivore,3,Fig 11,0.020471273,,0.020471273,NA,0.020471273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
88,"Brylinsky and Mann_1973
[Lacroix_1999]",An analysis of factors governing productivity in lakes and reservoirs,efficiencies of secondary producers,SP / GPP (benthos),production 2 / production 1,production n+1 / production n,YES,ReferenceCalculation,before 1972,NA,NA,NA,NA,lake / reservoir,NA,NA,many lakes AND/OR reservoires,PP_herbivorous benthos,benthos,invertebrate,1_2,2,NA,NA,unknown,unknown,d,grazing + detritus,herbivore + detritivore,3,Fig 11,0.020001655,,0.020001655,NA,0.020001655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
88,"Brylinsky and Mann_1973
[Lacroix_1999]",An analysis of factors governing productivity in lakes and reservoirs,efficiencies of secondary producers,SP / GPP (benthos),production 2 / production 1,production n+1 / production n,YES,ReferenceCalculation,before 1972,NA,NA,NA,NA,lake / reservoir,NA,NA,many lakes AND/OR reservoires,PP_herbivorous benthos,benthos,invertebrate,1_2,2,NA,NA,unknown,unknown,d,grazing + detritus,herbivore + detritivore,3,Fig 11,0.038985367,,0.038985367,NA,0.038985367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
88,"Brylinsky and Mann_1973
[Lacroix_1999]",An analysis of factors governing productivity in lakes and reservoirs,efficiencies of secondary producers,SP / GPP (benthos),production 2 / production 1,production n+1 / production n,YES,ReferenceCalculation,before 1972,NA,NA,NA,NA,lake / reservoir,NA,NA,many lakes AND/OR reservoires,PP_herbivorous benthos,benthos,invertebrate,1_2,2,NA,NA,unknown,unknown,d,grazing + detritus,herbivore + detritivore,3,Fig 11,0.012401298,,0.012401298,NA,0.012401298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
88,"Brylinsky and Mann_1973
[Lacroix_1999]",An analysis of factors governing productivity in lakes and reservoirs,efficiencies of secondary producers,SP / GPP (benthos),production 2 / production 1,production n+1 / production n,YES,ReferenceCalculation,before 1972,NA,NA,NA,NA,lake / reservoir,NA,NA,many lakes AND/OR reservoires,PP_herbivorous benthos,benthos,invertebrate,1_2,2,NA,NA,unknown,unknown,d,grazing + detritus,herbivore + detritivore,3,Fig 11,0.105363967,,0.105363967,NA,0.105363967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
88,"Brylinsky and Mann_1973
[Lacroix_1999]",An analysis of factors governing productivity in lakes and reservoirs,efficiencies of secondary producers,SP / GPP (benthos),production 2 / production 1,production n+1 / production n,YES,ReferenceCalculation,before 1972,NA,NA,NA,NA,lake / reservoir,NA,NA,many lakes AND/OR reservoires,PP_herbivorous benthos,benthos,invertebrate,1_2,2,NA,NA,unknown,unknown,d,grazing + detritus,herbivore + detritivore,3,Fig 11,0.005478707,,0.005478707,NA,0.005478707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
88,"Brylinsky and Mann_1973
[Lacroix_1999]",An analysis of factors governing productivity in lakes and reservoirs,efficiencies of secondary producers,SP / GPP (benthos),production 2 / production 1,production n+1 / production n,YES,ReferenceCalculation,before 1972,NA,NA,NA,NA,lake / reservoir,NA,NA,many lakes AND/OR reservoires,PP_herbivorous benthos,benthos,invertebrate,1_2,2,NA,NA,unknown,unknown,d,grazing + detritus,herbivore + detritivore,3,Fig 11,0.006711323,,0.006711323,NA,0.006711323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
88,"Brylinsky and Mann_1973
[Lacroix_1999]",An analysis of factors governing productivity in lakes and reservoirs,efficiencies of secondary producers,SP / GPP (benthos),production 2 / production 1,production n+1 / production n,YES,ReferenceCalculation,before 1972,NA,NA,NA,NA,lake / reservoir,NA,NA,many lakes AND/OR reservoires,PP_herbivorous benthos,benthos,invertebrate,1_2,2,NA,NA,unknown,unknown,d,grazing + detritus,herbivore + detritivore,3,Fig 11,0.029114851,,0.029114851,NA,0.029114851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
88,"Brylinsky and Mann_1973
[Lacroix_1999]",An analysis of factors governing productivity in lakes and reservoirs,efficiencies of secondary producers,SP / GPP (benthos),production 2 / production 1,production n+1 / production n,YES,ReferenceCalculation,before 1972,NA,NA,NA,NA,lake / reservoir,NA,NA,many lakes AND/OR reservoires,PP_herbivorous benthos,benthos,invertebrate,1_2,2,NA,NA,unknown,unknown,d,grazing + detritus,herbivore + detritivore,3,Fig 11,0.001912426,,0.001912426,NA,0.001912426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
88,"Brylinsky and Mann_1973
[Lacroix_1999]",An analysis of factors governing productivity in lakes and reservoirs,efficiencies of carnivorous zooplankton,TP / SP (benthos),production 3 / production 2,production n+1 / production n,YES,ReferenceCalculation,before 1973,NA,NA,NA,NA,lake / reservoir,NA,NA,many lakes AND/OR reservoires,herbivorous benthos_carnivorous benthos,benthos,invertebrate,2_3,3,NA,NA,unknown,unknown,d,grazing + detritus,carnivore,4,Fig 11,0.204278697,,0.204278697,NA,NA,0.204278697,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
88,"Brylinsky and Mann_1973
[Lacroix_1999]",An analysis of factors governing productivity in lakes and reservoirs,efficiencies of carnivorous zooplankton,TP / SP (benthos),production 3 / production 2,production n+1 / production n,YES,ReferenceCalculation,before 1973,NA,NA,NA,NA,lake / reservoir,NA,NA,many lakes AND/OR reservoires,herbivorous benthos_carnivorous benthos,benthos,invertebrate,2_3,3,NA,NA,unknown,unknown,d,grazing + detritus,carnivore,4,Fig 11,0.255485195,,0.255485195,NA,NA,0.255485195,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
88,"Brylinsky and Mann_1973
[Lacroix_1999]",An analysis of factors governing productivity in lakes and reservoirs,efficiencies of carnivorous zooplankton,TP / SP (benthos),production 3 / production 2,production n+1 / production n,YES,ReferenceCalculation,before 1973,NA,NA,NA,NA,lake / reservoir,NA,NA,many lakes AND/OR reservoires,herbivorous benthos_carnivorous benthos,benthos,invertebrate,2_3,3,NA,NA,unknown,unknown,d,grazing + detritus,carnivore,4,Fig 11,0.074769011,,0.074769011,NA,NA,0.074769011,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
88,"Brylinsky and Mann_1973
[Lacroix_1999]",An analysis of factors governing productivity in lakes and reservoirs,efficiencies of carnivorous zooplankton,TP / SP (benthos),production 3 / production 2,production n+1 / production n,YES,ReferenceCalculation,before 1973,NA,NA,NA,NA,lake / reservoir,NA,NA,many lakes AND/OR reservoires,herbivorous benthos_carnivorous benthos,benthos,invertebrate,2_3,3,NA,NA,unknown,unknown,d,grazing + detritus,carnivore,4,Fig 11,0.179984784,,0.179984784,NA,NA,0.179984784,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
88,"Brylinsky and Mann_1973
[Lacroix_1999]",An analysis of factors governing productivity in lakes and reservoirs,efficiencies of carnivorous zooplankton,TP / SP (benthos),production 3 / production 2,production n+1 / production n,YES,ReferenceCalculation,before 1973,NA,NA,NA,NA,lake / reservoir,NA,NA,many lakes AND/OR reservoires,herbivorous benthos_carnivorous benthos,benthos,invertebrate,2_3,3,NA,NA,unknown,unknown,d,grazing + detritus,carnivore,4,Fig 11,0.072116809,,0.072116809,NA,NA,0.072116809,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
88,"Brylinsky and Mann_1973
[Lacroix_1999]",An analysis of factors governing productivity in lakes and reservoirs,efficiencies of carnivorous zooplankton,TP / SP (benthos),production 3 / production 2,production n+1 / production n,YES,ReferenceCalculation,before 1973,NA,NA,NA,NA,lake / reservoir,NA,NA,many lakes AND/OR reservoires,herbivorous benthos_carnivorous benthos,benthos,invertebrate,2_3,3,NA,NA,unknown,unknown,d,grazing + detritus,carnivore,4,Fig 11,0.020728791,,0.020728791,NA,NA,0.020728791,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
88,"Brylinsky and Mann_1973
[Lacroix_1999]",An analysis of factors governing productivity in lakes and reservoirs,efficiencies of carnivorous zooplankton,TP / SP (benthos),production 3 / production 2,production n+1 / production n,YES,ReferenceCalculation,before 1973,NA,NA,NA,NA,lake / reservoir,NA,NA,many lakes AND/OR reservoires,herbivorous benthos_carnivorous benthos,benthos,invertebrate,2_3,3,NA,NA,unknown,unknown,d,grazing + detritus,carnivore,4,Fig 11,0.270707728,,0.270707728,NA,NA,0.270707728,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
88,"Brylinsky and Mann_1973
[Lacroix_1999]",An analysis of factors governing productivity in lakes and reservoirs,efficiencies of carnivorous zooplankton,TP / SP (benthos),production 3 / production 2,production n+1 / production n,YES,ReferenceCalculation,before 1973,NA,NA,NA,NA,lake / reservoir,NA,NA,many lakes AND/OR reservoires,herbivorous benthos_carnivorous benthos,benthos,invertebrate,2_3,3,NA,NA,unknown,unknown,d,grazing + detritus,carnivore,4,Fig 11,0.139191624,,0.139191624,NA,NA,0.139191624,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
88,"Brylinsky and Mann_1973
[Lacroix_1999]",An analysis of factors governing productivity in lakes and reservoirs,efficiencies of carnivorous zooplankton,TP / SP (benthos),production 3 / production 2,production n+1 / production n,YES,ReferenceCalculation,before 1973,NA,NA,NA,NA,lake / reservoir,NA,NA,many lakes AND/OR reservoires,herbivorous benthos_carnivorous benthos,benthos,invertebrate,2_3,3,NA,NA,unknown,unknown,d,grazing + detritus,carnivore,4,Fig 11,0.035612616,,0.035612616,NA,NA,0.035612616,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
89,Le Fevre-Lehoerff_1993,"Planktonic ecosystems in the Channel.
Trophic relations",trophic efficiency,C zooplankton / C phytoplankton,C2 / C1,production n+1 / production n,YES,InvestigationCalculation+Reference,1970s-1990s,"1970s, 1980s, 1990s","49.532бу N, 1.719бу W",49.532бу N,1.719бу W,coastal,NA,NA,Location: Flamanville,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,NA,NA,unknown,unknown,c,plankton + detritus,herbivore + detritivore,1,table,0.18,,0.18,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
89,Le Fevre-Lehoerff_1993,"Planktonic ecosystems in the Channel.
Trophic relations",trophic efficiency,C zooplankton / C phytoplankton,C2 / C1,production n+1 / production n,YES,InvestigationCalculation+Reference,1970s-1990s,"1970s, 1980s, 1990s","49.723бу N, 0.535бу E",49.723бу N,0.535бу E,coastal,NA,NA,Location: Paluel,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,NA,NA,unknown,unknown,c,plankton + detritus,herbivore + detritivore,2,table,0.08,,0.08,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
89,Le Fevre-Lehoerff_1993,"Planktonic ecosystems in the Channel.
Trophic relations",trophic efficiency,C zooplankton / C phytoplankton,C2 / C1,production n+1 / production n,YES,InvestigationCalculation+Reference,1970s-1990s,"1970s, 1980s, 1990s","49.840бу N, 1.115бу E",49.840бу N,1.115бу E,coastal,NA,NA,Location: Penly,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,NA,NA,unknown,unknown,c,plankton + detritus,herbivore + detritivore,3,table,0.08,,0.08,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
89,Le Fevre-Lehoerff_1993,"Planktonic ecosystems in the Channel.
Trophic relations",trophic efficiency,C zooplankton / C phytoplankton,C2 / C1,production n+1 / production n,YES,InvestigationCalculation+Reference,1970s-1990s,"1970s, 1980s, 1990s","51.011бу N, 2.014бу E",51.011бу N,2.014бу E,coastal,NA,NA,Location: Gravelines,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,NA,NA,unknown,unknown,c,plankton + detritus,herbivore + detritivore,4,table,0.14,,0.14,NA,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
89,Le Fevre-Lehoerff_1993,"Planktonic ecosystems in the Channel.
Trophic relations",trophic efficiency,N zooplankton / N phytoplankton,N2 / N1,production n+1 / production n,YES,InvestigationCalculation+Reference,1970s-1990s,"1970s, 1980s, 1990s","49.532бу N, 1.719бу W",49.532бу N,1.719бу W,coastal,NA,NA,Location: Flamanville,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,NA,NA,unknown,unknown,c,plankton + detritus,herbivore + detritivore,5,table,0.25,,0.25,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,NA,h,,NO,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,N,,,,,
89,Le Fevre-Lehoerff_1993,"Planktonic ecosystems in the Channel.
Trophic relations",trophic efficiency,N zooplankton / N phytoplankton,N2 / N1,production n+1 / production n,YES,InvestigationCalculation+Reference,1970s-1990s,"1970s, 1980s, 1991s","49.723бу N, 0.535бу E",49.723бу N,0.535бу E,coastal,NA,NA,Location: Paluel,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,NA,NA,unknown,unknown,c,plankton + detritus,herbivore + detritivore,6,table,0.12,,0.12,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,NA,h,,NO,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,N,,,,,
89,Le Fevre-Lehoerff_1993,"Planktonic ecosystems in the Channel.
Trophic relations",trophic efficiency,N zooplankton / N phytoplankton,N2 / N1,production n+1 / production n,YES,InvestigationCalculation+Reference,1970s-1990s,"1970s, 1980s, 1992s","49.840бу N, 1.115бу E",49.840бу N,1.115бу E,coastal,NA,NA,Location: Penly,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,NA,NA,unknown,unknown,c,plankton + detritus,herbivore + detritivore,7,table,0.11,,0.11,NA,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,NA,h,,NO,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,N,,,,,
89,Le Fevre-Lehoerff_1993,"Planktonic ecosystems in the Channel.
Trophic relations",trophic efficiency,N zooplankton / N phytoplankton,N2 / N1,production n+1 / production n,YES,InvestigationCalculation+Reference,1970s-1990s,"1970s, 1980s, 1993s","51.011бу N, 2.014бу E",51.011бу N,2.014бу E,coastal,NA,NA,Location: Gravelines,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,NA,NA,unknown,unknown,c,plankton + detritus,herbivore + detritivore,8,table,0.23,,0.23,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,NA,h,,NO,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,N,,,,,
90,Lewis_2001,Foodweb analysis of the Orinoco floodplain based on production estimates and stable isotope data,trophic transfer efficiencies,C invertebrate production / C primary production (algae),C2 / C1,production n+1 / production n,YES,InvestigationCalculation,NA,NA,"7.631бу N, 62.525бу W",7.631бу N,62.525бу W,floodplain,89+,NA,"species number: fish
group number: invertebrate & 1 TL",algae C_zooplankton C,zooplankton,invertebrate,1_2,2,NA,NA,unknown,unknown,aN,grazing + detritus,herbivore + detritivore,1,table,0.0468,,0.0468,NA,0.0468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
90,Lewis_2001,Foodweb analysis of the Orinoco floodplain based on production estimates and stable isotope data,trophic transfer efficiencies,C fish production / C invertebrate production,C3 / C2,production n+1 / production n,YES,InvestigationCalculation,NA,NA,"7.631бу N, 62.525бу W",7.631бу N,62.525бу W,floodplain,89+,NA,"species number: fish
group number: invertebrate & 1 TL",zooplankton C_fish C,fish,vertebrate ectotherm,2_3,3,NA,NA,unknown,unknown,aN,grazing + detritus,carnivore,1,table,0.7857,,0.7857,NA,NA,0.7857,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
91,Lindegaard_1994,The role of zoobenthos in energy flow in two shallow lakes,trophic efficiency,primary consumer production / NPP,production 2 / production 1,production n+1 / production n,YES,InvestigationCalculation+Reference,year 1981-1982,1980s,"57бу N, 9бу E",57бу N,9бу E,fjord,NA,NA,Hjarbaek Fjord,phytoplankton+macrphytes_zooplankton,zooplankton,invertebrate,1_2,2,NA,NA,unknown,unknown,c,plankton + detritus,herbivore + detritivore,1,table,0.1333,,0.1333,NA,0.1333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,1.9 m,24.8 km2,,,,C,,,,,
91,Lindegaard_1994,The role of zoobenthos in energy flow in two shallow lakes,trophic efficiency,primary consumer production / NPP,production 2 / production 1,production n+1 / production n,YES,InvestigationCalculation+Reference,"1970s, 1980s, 1990s","1970s, 1980s, 1990s","65бу N, 17бу W",65бу N,17бу W,lake,NA,NA,Myvatn lake,phytonplankton & epiphytes_zooplankton (include benthic),zooplankton,invertebrate,1_2,2,NA,NA,unknown,unknown,c,plankton + grazing + detritus,herbivore + detritivore,2,table,0.0912,,0.0912,NA,0.0912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
92,"Jonasson _1990a,b_ Verh. lnternat. Verein. Limnol.
[Lindegaard, 1994]","Ref.a=Ecosystem studies on temperate
lake Esrom and the subarctic lakes Myvatn and Thingvallavatn

Ref.b=Energy budget of Lake Esrom, Denmark",trophic efficiency,primary consumer production / NPP,production 2 / production 1,production n+1 / production n,YES,ReferenceCalculation,NA,NA,"56бу N, 12бу E",56бу N,12бу E,lake,NA,4,Esrom lake,phytoplankton+phytobenthos_zooplankton+zoobenthos,zooplankton,invertebrate,1_2,2,NA,NA,unknown,unknown,c,plankton + grazing + detritus,herbivore + detritivore,1,table,0.1564,,0.1564,NA,0.1564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,,17.3 km2,,,,C,,,,,
93,"Jonasson _1992_ OIKOS
[Lindegaard, 1994]",The ecosystem of Thingvallavatn: a synthesis,trophic efficiency,primary consumer production / NPP,production 2 / production 1,production n+1 / production n,YES,InvestigationCalculation+Reference,year 1975-1982,"1970s, 1980s","64бу10' N, 21бу10' W",64бу10' N,21бу10' W,lake,267,6,"Thingvallavatn (Lindegaard, 1994 ╓╕╘┌┤╦╝╞╦уI-II╨з┬╩)","01) phytoplankton_zooplankton (_fish)
╩│╬я┴┤╙╨fishгм╬─╧╫╓╗╝╞╦у┴╦I-II
02) plankton food web + benthic food web",zooplankton,invertebrate,1_2,2,3,3,unknown,unknown,aY,plankton + grazing + detritus,herbivore + detritivore,1,table,0.0689,,0.0689,NA,0.0689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,34 m,83 km2,,,,C,,,,,
93,"Jonasson _1992_ OIKOS
[Lindegaard, 1994]",The ecosystem of Thingvallavatn: a synthesis,trophic efficiency,NSP / NPP,production 3 / production 2,production n+1 / production n,YES,InvestigationCalculation+Reference,year 1975-1982,"1970s, 1980s","64бу10' N, 21бу10' W",64бу10' N,21бу10' W,lake,267,6,"Jonasson (1992) ╠с╣й┴╦I_II, II_III╨з┬╩гм╩╓╢п╝╞╦уI_III",NSP_fish,fish,vertebrate ectotherm,2_3,3,3,3,unknown,unknown,aY,plankton + grazing + detritus,carnivore,1,table,0.1065,,0.1065,NA,NA,0.1065,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,34 m,83 km2,,,,C,,,,,
94,"Lindegaard_1982_ 
[Jonasson _1992_ OIKOS]
[Lindegaard, 1994]","Limnological investigations in the Narssaq Area, South Greenland",efficiencies between trophic levels,NSP / NPP,production 2 / production 1,production n+1 / production n,YES,unknown,"1980s, 1990s","1980s, 1990s",61бу N,61бу N,NA,lake,NA,NA,Lake 95 S-Greenland,NPP_NSP (zooplankton + zoobenthos),zooplankton,invertebrate,1_2,2,NA,NA,unknown,unknown,c,plankton + detritus,herbivore + detritivore,1,table,0.18,,0.18,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,6.9 m,0.08 km2,,,,C,,,,,
95,"Alimov_1972_
[Jonasson _1992_ OIKOS]
[Lindegaard, 1994]",Biological productivity of lakes Krivow and Krugloe,efficiencies between trophic levels,NSP / NPP,production 2 / production 1,production n+1 / production n,YES,unknown,before 1972,NA,66бу N,66бу N,NA,lake,NA,NA,Lake Krivoe,NPP_NSP (zooplankton + zoobenthos),zooplankton,invertebrate,1_2,2,NA,NA,unknown,unknown,c,plankton + detritus,herbivore + detritivore,1,table,0.15,,0.15,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,11.8 m,0.5 km2,,,,C,,,,,
96,"Sarvala_1978, 1981
[Jonasson _1992_ OIKOS]
[Lindegaard, 1994]",The ecosystem of the oligotrophic Lake P??j?rvi 3. Secondary production and an ecological energy budget of the lake,efficiencies between trophic levels,NSP / NPP,production 2 / production 1,production n+1 / production n,YES,InvestigationCalculation+Reference,year 1971-1974,1970s,61бу N,61бу N,NA,lake,NA,NA,Lake Paajarvi (I_II),NPP(╣╠╫┼&╕б╙╬)_NSP (zooplankton + zoobenthos),zooplankton,invertebrate,1_2,2,NA,NA,unknown,unknown,aN,plankton + grazing + detritus,herbivore + detritivore,1,table,0.21,,0.21,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,14.0 m,13.4 km2,,,,C,,,,,
96,"Sarvala_1978, 1981
[Jonasson _1992_ OIKOS]
[Lindegaard, 1994]",The ecosystem of the oligotrophic Lake P??j?rvi 4. Secondary production and an ecological energy budget of the lake,efficiencies between trophic levels,fish / NSP,production 3 / production 2,production n+1 / production n,YES,InvestigationCalculation+Reference,year 1971-1974,1970s,61бу N,61бу N,NA,lake,NA,NA,Lake Paajarvi (II_III),NSP (zooplankton + zoobenthos)_fish,fish,vertebrate ectotherm,2_3,3,NA,NA,unknown,unknown,aN,plankton + grazing + detritus,carnivore,1,table,0.05,,0.05,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,14.0 m,13.4 km2,,,,C,,,,,
97,"Likens_1985, 1979 бн
[Jonasson _1992_ OIKOS]
[Lindegaard, 1994]","The lake-ecosystem IN ""An ecosystem approach to aquatic ecology - Mirror Lake and its environment""",efficiencies between trophic levels,NSP / NPP,production 2 / production 1,production n+1 / production n,YES,unknown,"before 1970, before 1985",NA,43бу N,43бу N,NA,lake,NA,NA,Lake Mirror,NPP_NSP (zooplankton + zoobenthos),zooplankton,invertebrate,1_2,2,NA,NA,unknown,unknown,c,plankton + detritus,herbivore + detritivore,1,table,0.22,,0.22,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,5.8 m,0.15 km2,,,,C,,,,,
98,"Winberg_1972_
[Jonasson _1992_ OIKOS]
[Lindegaard, 1994]",Biological productivity of two different lakes,efficiencies between trophic levels,NSP / NPP,production 2 / production 1,production n+1 / production n,YES,unknown,before 1972,NA,54бу N,54бу N,NA,lake,NA,NA,Lake Naroch,NPP_NSP (zooplankton + zoobenthos),zooplankton,invertebrate,1_2,2,3,3,unknown,unknown,aY,plankton + detritus,herbivore + detritivore,1,table,0.04,,0.04,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,9.0 m,80 km2,,,,C,,,,,
98,"Winberg_1972_
[Jonasson _1992_ OIKOS]
[Lindegaard, 1994]",Biological productivity of two different lakes,efficiencies between trophic levels,fish / NSP,production 3 / production 2,production n+1 / production n,YES,unknown,before 1972,NA,54бу N,54бу N,NA,lake,NA,NA,Lake Naroch,NSP (zooplankton + zoobenthos)_fish,fish,vertebrate ectotherm,2_3,3,3,3,unknown,unknown,aY,plankton + detritus,carnivore,1,table,0.06,,0.06,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,,NO,,,,,,,,,,9.0 m,80 km2,,,,C,,,,,
